Date,Revenue,COGS,is_test,cogs_ratio,day_of_week,day_of_month,month,year,is_weekend,active_promos_count,is_promo_active,sessions_lag_1,total_stock_on_hand,total_stockouts,revenue_lag_1,revenue_lag_7,revenue_lag_30,revenue_rolling_mean_7,revenue_rolling_mean_30,revenue_rolling_std_7,is_payday,is_double_day,is_christmas
2018-09-04,2895558.56,2566039.59,0,0.8861984784034207,1,4,9,2018,0,1.0,1,23328.0,114103.0,354.0,3730127.97,12207075.48,3117800.12,8373878.14,5666233.172,3603335.1331387227,0,0,0
2018-09-05,2683914.3,2352008.69,0,0.8763352428950507,2,5,9,2018,0,1.0,1,20499.0,114103.0,354.0,2895558.56,10330752.34,3924563.55,7043661.437142857,5658825.12,3670522.0502352375,1,0,0
2018-09-06,2220736.04,1976596.92,0,0.8900638726969099,3,6,9,2018,0,1.0,1,25916.0,114103.0,354.0,2683914.3,10819458.93,4212970.63,5951256.002857142,5617470.145,3667091.803999435,0,0,0
2018-09-07,2737800.42,2305499.6,0,0.8420992206583123,4,7,9,2018,0,1.0,1,23575.0,114103.0,354.0,2220736.04,9769233.6,4647118.76,4722867.018571428,5551062.325333334,3171229.4348351965,0,0,0
2018-09-08,3138040.11,2844198.87,0,0.9063615410575488,5,8,9,2018,1,1.0,1,24675.0,114103.0,354.0,2737800.42,8834290.53,4946125.63,3718376.5642857146,5487418.380666667,2300429.0537324394,0,0,0
2018-09-09,4428844.18,3809539.78,0,0.8601656832279884,6,9,9,2018,1,1.0,1,21499.0,114103.0,354.0,3138040.11,2926208.13,3705554.89,2904626.5042857146,5427148.863333333,462012.54710061604,0,1,0
2018-09-10,3518686.76,3115017.21,0,0.8852783502672458,0,10,9,2018,0,1.0,1,24572.0,114103.0,354.0,4428844.18,3730127.97,4591065.72,3119288.7971428568,5451258.506333333,739475.942660181,0,0,0
2018-09-11,2737148.82,2457613.39,0,0.8978734996221361,1,11,9,2018,0,1.0,1,23077.0,114103.0,354.0,3518686.76,2895558.56,4030885.81,3089082.9099999997,5415512.541,714254.3299308736,0,0,0
2018-09-12,3907657.89,3473624.08,0,0.8889273774168598,2,12,9,2018,0,1.0,1,22565.0,114103.0,354.0,2737148.82,2683914.3,4244815.28,3066452.947142857,5372387.974666667,723852.7255916547,0,0,0
2018-09-13,3198359.98,2826009.39,0,0.8835807750445902,3,13,9,2018,0,1.0,1,22982.0,114103.0,354.0,3907657.89,2220736.04,6041631.13,3241273.46,5361149.395,762794.3221470607,0,0,0
2018-09-14,3759913.17,3409768.94,0,0.9068743840166926,4,14,9,2018,0,1.0,1,20905.0,114103.0,354.0,3198359.98,2737800.42,6058071.07,3380934.022857143,5266373.69,621146.8557999788,0,0,0
2018-09-15,3182906.62,2708850.83,0,0.8510619862294295,5,15,9,2018,1,1.0,1,22390.0,114103.0,354.0,3759913.17,3138040.11,5333680.81,3526950.13,5189768.426666666,562094.2887763932,1,0,0
2018-09-16,4513878.02,4134396.21,0,0.9159299812005112,6,16,9,2018,1,1.0,1,22602.0,114103.0,354.0,3182906.62,4428844.18,4314679.61,3533359.631428571,5118075.9536666665,557154.5713125779,0,0,0
2018-09-17,3684035.33,3185261.69,0,0.8646121452912342,0,17,9,2018,0,1.0,1,20769.0,114103.0,354.0,4513878.02,3518686.76,4960825.43,3545507.322857143,5124715.900666667,580376.0371164894,0,0,0
2018-09-18,3511249.8,3093197.05,0,0.8809390462621031,1,18,9,2018,0,1.0,1,22065.0,114103.0,354.0,3684035.33,2737148.82,4978431.53,3569128.5471428568,5082156.230666666,582463.5893152391,0,0,0
2018-09-19,3203671.41,2850137.86,0,0.8896473749160185,2,19,9,2018,0,1.0,1,21571.0,114103.0,354.0,3511249.8,3907657.89,4896843.63,3679714.4014285714,5033250.1729999995,458464.4773744498,0,0,0
2018-09-20,2967505.47,2634513.81,0,0.8877873475326736,3,20,9,2018,0,1.0,1,25224.0,114103.0,354.0,3203671.41,3198359.98,5971341.33,3579144.904285714,4976811.099,476969.1100240042,0,0,0
2018-09-21,3391440.87,3055926.25,0,0.9010701843667998,4,21,9,2018,0,1.0,1,25444.0,114103.0,354.0,2967505.47,3759913.17,7086185.79,3546165.6885714284,4876683.237,514212.8984880207,0,0,0
2018-09-22,3067943.56,2653342.07,0,0.8648601312600418,5,22,9,2018,1,1.0,1,26491.0,114103.0,354.0,3391440.87,3182906.62,5392520.44,3493526.7885714285,4753525.073,507501.2704320951,0,0,0
2018-09-23,4892505.92,4455722.87,0,0.9107240630584664,6,23,9,2018,1,1.0,1,24669.0,114103.0,354.0,3067943.56,4513878.02,3329330.38,3477103.4942857143,4676039.177,520911.59840109706,0,0,0
2018-09-24,4916532.68,4394814.48,0,0.8938849319313384,0,24,9,2018,0,1.0,1,20624.0,114103.0,354.0,4892505.92,3684035.33,4716376.41,3531193.194285714,4728145.028333333,650137.9469156127,0,0,0
2018-09-25,3834324.5,3363603.04,0,0.8772348401915383,1,25,9,2018,0,1.0,1,20102.0,114103.0,354.0,4916532.68,3511249.8,4717920.92,3707264.2442857143,4734816.904,838140.1801817508,1,0,0
2018-09-26,4727732.71,4050861.46,0,0.8568296281707516,2,26,9,2018,0,1.0,1,24408.0,114103.0,354.0,3834324.5,3203671.41,6151109.31,3753417.772857143,4705363.6899999995,834434.4770189143,0,0,0
2018-09-27,5609192.49,4998150.71,0,0.8910642162683206,3,27,9,2018,0,1.0,1,24321.0,114103.0,354.0,4727732.71,2967505.47,12207075.48,3971140.8157142857,4657917.803333333,865344.8877138711,0,0,0
2018-09-28,5221949.72,4643296.21,0,0.8891882264235972,4,28,9,2018,0,1.0,1,22241.0,114103.0,354.0,5609192.49,3391440.87,10330752.34,4348524.675714285,4437988.3703333335,928433.266682721,0,0,0
2018-09-29,5089871.44,4351327.13,0,0.8548992211874018,5,29,9,2018,1,1.0,1,20002.0,114103.0,354.0,5221949.72,3067943.56,10819458.93,4610025.94,4267694.949666667,869876.5719306258,0,0,0
2018-09-30,5437181.81,4591821.05,0,0.8445222562826165,6,30,9,2018,1,1.0,1,22427.0,115875.0,318.0,5089871.44,4892505.92,9769233.6,4898872.78,4076708.7,548986.5907106395,0,0,0
2018-10-01,4742181.64,4115311.14,0,0.8678096817902573,0,1,10,2018,0,1.0,1,23354.0,115875.0,318.0,5437181.81,4916532.68,8834290.53,4976683.621428572,3932306.9736666665,585330.682356431,1,0,0
2018-10-02,1807247.84,1354070.12,0,0.7492442873800862,1,2,10,2018,0,0.0,0,17446.0,115875.0,318.0,4742181.64,3834324.5,2926208.13,4951776.33,3795903.344,591988.5243288223,0,0,0
2018-10-03,1798411.4,1414782.3,0,0.7866844594067854,2,3,10,2018,0,0.0,0,20271.0,115875.0,318.0,1807247.84,4727732.71,3730127.97,4662193.95,3758604.6676666667,1300964.8743674946,0,0,0
2018-10-04,2726313.6,2140614.37,0,0.7851680635712635,3,4,10,2018,0,0.0,0,19658.0,115875.0,318.0,1798411.4,5609192.49,2895558.56,4243719.477142857,3694214.115333333,1689485.4541949998,0,0,0
2018-10-05,2484898.47,1911895.45,0,0.7694058622845865,4,5,10,2018,0,0.0,0,18539.0,115875.0,318.0,2726313.6,5221949.72,2683914.3,3831879.635714286,3688572.6166666667,1652114.1133837204,1,0,0
2018-10-06,2157385.6,1668290.7,0,0.7732927762195131,5,6,10,2018,1,0.0,0,20697.0,115875.0,318.0,2484898.47,5089871.44,2220736.04,3440872.314285714,3681938.7556666667,1591055.341879396,0,0,0
2018-10-07,2767415.65,2075893.96,0,0.7501200479226892,6,7,10,2018,1,0.0,0,16653.0,115875.0,318.0,2157385.6,5437181.81,2737800.42,3021945.7657142854,3679827.074333333,1465627.650700855,0,0,0
2018-10-08,3075660.75,2408923.48,0,0.7832214524960206,0,8,10,2018,0,0.0,0,17138.0,115875.0,318.0,2767415.65,4742181.64,3138040.11,2640550.6,3680814.248666667,1008428.7271270491,0,0,0
2018-10-09,2768213.46,2199027.83,0,0.7943852097301775,1,9,10,2018,0,0.0,0,19068.0,115875.0,318.0,3075660.75,1807247.84,4428844.18,2402476.187142857,3678734.936666667,496199.3581399711,0,0,0
2018-10-10,1759060.3,1352309.05,0,0.768767875666343,2,10,10,2018,0,0.0,0,19974.0,115875.0,318.0,2768213.46,1798411.4,3518686.76,2539756.9899999998,3623380.5793333333,432979.5325789978,0,1,0
2018-10-11,2288675.28,1804152.97,0,0.7882957384850158,3,11,10,2018,0,0.0,0,17449.0,115875.0,318.0,1759060.3,2726313.6,2737148.82,2534135.404285714,3564726.364,444316.04295757593,0,0,0
2018-10-12,3801607.19,3093283.75,0,0.813677898688949,4,12,10,2018,0,0.0,0,19030.0,115875.0,318.0,2288675.28,2484898.47,3907657.89,2471615.644285714,3549777.246,443557.14535071066,0,0,0
2018-10-13,3486645.25,2756384.22,0,0.7905548234366545,5,13,10,2018,1,0.0,0,18202.0,115875.0,318.0,3801607.19,2157385.6,3198359.98,2659716.89,3546242.2226666664,671004.7410274238,0,0,0
2018-10-14,3516624.21,2744217.98,0,0.7803557662477675,6,14,10,2018,1,0.0,0,19872.0,115875.0,318.0,3486645.25,2767415.65,3759913.17,2849611.1257142858,3555851.7316666665,692885.1777464423,0,0,0
2018-10-15,3593428.63,2809961.8,0,0.7819723415516951,0,15,10,2018,0,0.0,0,20239.0,115875.0,318.0,3516624.21,3075660.75,3182906.62,2956640.9200000004,3547742.0996666667,734677.0194639795,1,0,0
2018-10-16,4126610.48,3221862.51,0,0.7807527571635499,1,16,10,2018,0,0.0,0,17769.0,115875.0,318.0,3593428.63,2768213.46,4513878.02,3030607.7600000002,3561426.1666666665,773685.6759808396,0,0,0
2018-10-17,2193280.79,1721100.93,0,0.7847152712261707,2,17,10,2018,0,0.0,0,19688.0,115875.0,318.0,4126610.48,1759060.3,3684035.33,3224664.477142857,3548517.2486666664,862197.026845241,0,0,0
2018-10-18,2364712.74,1825738.91,0,0.7720764045107651,3,18,10,2018,0,0.0,0,19552.0,115875.0,318.0,2193280.79,2288675.28,3511249.8,3286695.9757142854,3498825.430666666,747119.3163238522,0,0,0
2018-10-19,2753648.17,2191447.61,0,0.7958342804556618,4,19,10,2018,0,0.0,0,19459.0,115875.0,318.0,2364712.74,3801607.19,3203671.41,3297558.4699999997,3460607.5286666667,730559.7692106521,0,0,0
2018-10-20,3067392.26,2428564.0,0,0.7917357136449188,5,20,10,2018,1,0.0,0,20461.0,115875.0,318.0,2753648.17,3486645.25,2967505.47,3147850.0385714285,3445606.754,717308.6805973143,0,0,0
2018-10-21,2965006.46,2322786.28,0,0.7834000739411542,6,21,10,2018,1,0.0,0,18986.0,115875.0,318.0,3067392.26,3516624.21,3391440.87,3087956.7542857146,3448936.3136666664,701637.5227387208,0,0,0
2018-10-22,3760345.32,3093167.35,0,0.8225753452877036,0,22,10,2018,0,0.0,0,16474.0,115875.0,318.0,2965006.46,3593428.63,3067943.56,3009154.2185714287,3434721.8333333335,675976.2557123032,0,0,0
2018-10-23,3210408.93,2590626.71,0,0.8069460204248808,1,23,10,2018,0,0.0,0,16423.0,115875.0,318.0,3760345.32,4126610.48,4892505.92,3032999.46,3457801.8919999995,702447.4718160675,0,0,0
2018-10-24,2388950.39,1810211.59,0,0.7577434833211417,2,24,10,2018,0,0.0,0,18758.0,115875.0,318.0,3210408.93,2193280.79,4916532.68,2902113.5242857146,3401731.992333333,528546.0976064946,0,0,0
2018-10-25,2281239.32,1789602.98,0,0.784487170771719,3,25,10,2018,0,0.0,0,19856.0,115875.0,318.0,2388950.39,2364712.74,3834324.5,2930066.3242857144,3317479.2493333337,488465.09731512016,1,0,0
2018-10-26,2925667.62,2326884.75,0,0.7953346217777124,4,26,10,2018,0,0.0,0,20502.0,115875.0,318.0,2281239.32,2753648.17,4727732.71,2918141.55,3265709.743333333,505296.16930795036,0,0,0
2018-10-27,3517566.83,2788248.35,0,0.7926639307091715,5,27,10,2018,1,0.0,0,20468.0,115875.0,318.0,2925667.62,3067392.26,5609192.49,2942715.757142857,3205640.907,500119.42579958716,0,0,0
2018-10-28,5148086.02,4236118.44,0,0.8228530804541608,6,28,10,2018,1,0.0,0,17633.0,115875.0,318.0,3517566.83,2965006.46,5221949.72,3007026.4099999997,3135920.0516666668,545691.4796043318,0,0,0
2018-10-29,6121160.36,4854267.79,0,0.7930306517896878,0,29,10,2018,0,0.0,0,18790.0,115875.0,318.0,5148086.02,3760345.32,5089871.44,3318894.9185714284,3133457.928333333,973671.0563961836,0,0,0
2018-10-30,5647021.76,4534254.48,0,0.8029461675033461,1,30,10,2018,0,0.0,0,16800.0,115875.0,318.0,6121160.36,3210408.93,5437181.81,3656154.2100000004,3167834.2256666664,1446249.0735290067,0,0,0
2018-10-31,5340696.76,4313400.22,0,0.8076474688295165,2,31,10,2018,0,0.0,0,20762.0,117621.0,308.0,5647021.76,2388950.39,4742181.64,4004241.7571428567,3174828.8906666664,1605538.7704116784,0,0,0
2018-11-01,4100504.23,3207191.36,0,0.782145604566295,3,1,11,2018,0,0.0,0,18241.0,117621.0,308.0,5340696.76,2281239.32,1807247.84,4425919.8100000005,3194779.3946666666,1494366.5085823806,1,0,0
2018-11-02,1332091.2,973346.43,0,0.7306905338012893,4,2,11,2018,0,0.0,0,15431.0,117621.0,308.0,4100504.23,2925667.62,1798411.4,4685814.797142858,3271221.274333333,1185482.365745575,0,0,0
2018-11-03,1775113.55,1429465.35,0,0.8052810762443902,5,3,11,2018,1,0.0,0,13047.0,117621.0,308.0,1332091.2,3517566.83,2726313.6,4458161.022857143,3255677.267666667,1644119.3605881892,0,0,0
2018-11-04,2595301.17,2110463.11,0,0.8131862052834508,6,4,11,2018,1,0.0,0,14646.0,117621.0,308.0,1775113.55,5148086.02,2484898.47,4209239.125714285,3223970.599333333,1919160.5092241776,0,0,0
2018-11-05,2667990.75,2059523.3,0,0.7719379461866576,0,5,11,2018,0,0.0,0,16325.0,117621.0,308.0,2595301.17,6121160.36,2157385.6,3844555.5757142855,3227650.689333333,1953265.0423284725,1,0,0
2018-11-06,2019349.93,1662050.67,0,0.823062236667421,1,6,11,2018,0,0.0,0,13853.0,117621.0,308.0,2667990.75,5647021.76,2767415.65,3351245.631428571,3244670.861,1702417.8145044164,0,0,0
2018-11-07,2141247.67,1769789.01,0,0.8265223284516172,2,7,11,2018,0,0.0,0,15092.0,117621.0,308.0,2019349.93,5340696.76,3075660.75,2833006.7985714287,3219735.337,1414962.6733975192,0,0,0
2018-11-08,1913450.02,1511722.76,0,0.7900508213953767,3,8,11,2018,0,0.0,0,16607.0,117621.0,308.0,2141247.67,4100504.23,2768213.46,2375942.6428571427,3188588.2343333336,888855.4864627994,0,0,0
2018-11-09,2619129.29,2039164.75,0,0.7785658988984083,4,9,11,2018,0,0.0,0,17730.0,117621.0,308.0,1913450.02,1332091.2,1759060.3,2063506.3271428572,3160096.1196666667,464911.47071223764,0,0,0
2018-11-10,2402388.27,1910373.68,0,0.7951977221400602,5,10,11,2018,1,0.0,0,14879.0,117621.0,308.0,2619129.29,1775113.55,2288675.28,2247368.911428571,3188765.086,372819.5928636462,0,0,0
2018-11-11,3568388.14,2844379.91,0,0.7971049668380525,6,11,11,2018,1,0.0,0,15586.0,117621.0,308.0,2402388.27,2595301.17,3801607.19,2336979.5857142857,3192555.5190000003,310580.6544335871,0,1,0
2018-11-12,2517159.72,2054634.4,0,0.8162511038433429,0,12,11,2018,0,0.0,0,18244.0,117621.0,308.0,3568388.14,2667990.75,3486645.25,2475992.0100000002,3184781.550666667,561712.8366834753,0,0,0
2018-11-13,1925203.6,1550255.36,0,0.8052422922957343,1,13,11,2018,0,0.0,0,15697.0,117621.0,308.0,2517159.72,2019349.93,3516624.21,2454444.7199999997,3152465.366333334,555983.9820250563,0,0,0
2018-11-14,1687382.45,1226935.5,0,0.7271235397760597,2,14,11,2018,0,0.0,0,15702.0,117621.0,308.0,1925203.6,2141247.67,3593428.63,2440995.2442857143,3099418.0126666664,569243.8841196005,0,0,0
2018-11-15,2055680.2,1571568.0,0,0.7645002369531992,3,15,11,2018,0,0.0,0,16436.0,117621.0,308.0,1687382.45,1913450.02,4126610.48,2376157.3557142857,3035883.14,631517.6918220585,1,0,0
2018-11-16,2040967.69,1635316.04,0,0.8012454327486194,4,16,11,2018,0,0.0,0,14003.0,117621.0,308.0,2055680.2,2619129.29,2193280.79,2396475.952857143,2966852.1306666667,616252.8135956719,0,0,0
2018-11-17,2025956.74,1601361.16,0,0.7904221883829563,5,17,11,2018,1,0.0,0,15836.0,117621.0,308.0,2040967.69,2402388.27,2364712.74,2313881.4385714284,2961775.0273333336,620169.8452138864,0,0,0
2018-11-18,3630560.3,3005034.69,0,0.8277054894254201,6,18,11,2018,1,1.0,1,15104.0,117621.0,308.0,2025956.74,3568388.14,2753648.17,2260105.5057142857,2950483.1606666665,627493.4312579199,0,0,0
2018-11-19,2171786.9,1822847.47,0,0.8393307234701527,0,19,11,2018,0,1.0,1,15009.0,117621.0,308.0,3630560.3,2517159.72,3067392.26,2268987.242857143,2979713.5649999995,649163.4017276176,0,0,0
2018-11-20,2495899.61,2196442.6,0,0.8800204107568254,1,20,11,2018,0,1.0,1,15077.0,117621.0,308.0,2171786.9,1925203.6,2965006.46,2219648.2685714285,2949860.0530000003,640220.8890181046,0,0,0
2018-11-21,1870994.01,1826252.29,0,0.976086657808167,2,21,11,2018,0,1.0,1,17846.0,117621.0,308.0,2495899.61,1687382.45,3760345.32,2301176.27,2934223.158,632769.8575947892,0,0,0
2018-11-22,1690197.81,1647708.27,0,0.974861202784306,3,22,11,2018,0,1.0,1,15276.0,117621.0,308.0,1870994.01,2055680.2,3210408.93,2327406.492857143,2871244.7810000004,606339.2762161222,0,0,0
2018-11-23,1647035.11,1656826.5,0,1.0059448580910944,4,23,11,2018,0,1.0,1,15961.0,117621.0,308.0,1690197.81,2040967.69,2388950.39,2275194.722857143,2820571.077,647945.619128471,0,0,0
2018-11-24,1991985.26,1889498.02,0,0.9485502016214719,5,24,11,2018,1,1.0,1,17599.0,117621.0,308.0,1647035.11,2025956.74,2281239.32,2218918.64,2795840.5676666666,687574.7675560132,0,0,0
2018-11-25,2085511.05,2029509.86,0,0.9731474978279305,6,25,11,2018,1,1.0,1,17089.0,117621.0,308.0,1991985.26,3630560.3,2925667.62,2214065.5714285714,2786198.7656666664,689281.5056350266,1,0,0
2018-11-26,2543960.96,2433523.18,0,0.9565882567631856,0,26,11,2018,0,1.0,1,17558.0,117621.0,308.0,2085511.05,2171786.9,3517566.83,1993344.25,2758193.5466666664,294306.41652304085,0,0,0
2018-11-27,2369522.33,2218838.51,0,0.9364075121419091,1,27,11,2018,0,1.0,1,15157.0,117621.0,308.0,2543960.96,2495899.61,5148086.02,2046511.972857143,2725740.017666667,358526.3671278363,0,0,0
2018-11-28,1733474.59,1753556.92,0,1.0115850155034576,2,28,11,2018,0,1.0,1,15933.0,117621.0,308.0,2369522.33,1870994.01,6121160.36,2028458.0757142857,2633121.228,334502.55991688784,0,0,0
2018-11-29,2226459.09,2127649.92,0,0.9556204870577704,3,29,11,2018,0,1.0,1,15834.0,117621.0,308.0,1733474.59,1690197.81,5647021.76,2008812.4442857143,2486865.035666667,349015.3875688467,0,0,0
2018-11-30,2058963.14,2054767.53,0,0.9979622704659007,4,30,11,2018,0,1.0,1,17179.0,109198.0,299.0,2226459.09,1647035.11,5340696.76,2085421.1985714287,2372846.2800000003,325485.00045731483,0,0,0
2018-12-01,1216044.13,1211686.23,0,0.9964163307132613,5,1,12,2018,1,1.0,1,15350.0,109198.0,299.0,2058963.14,1991985.26,4100504.23,2144268.06,2263455.1593333334,264549.90318357904,1,0,0
2018-12-02,977052.29,950959.05,0,0.97329391654156,6,2,12,2018,1,1.0,1,18574.0,109198.0,299.0,1216044.13,2085511.05,1332091.2,2033419.327142857,2167306.4893333334,442025.1557063267,0,0,0
2018-12-03,1855981.25,1750191.91,0,0.9430008573631872,0,3,12,2018,0,1.0,1,19511.0,109198.0,299.0,977052.29,2543960.96,1775113.55,1875068.0757142857,2155471.859,593013.4016799296,0,0,0
2018-12-04,1606060.57,1508604.3,0,0.9393196795809513,1,4,12,2018,0,1.0,1,15506.0,109198.0,299.0,1855981.25,2369522.33,2595301.17,1776785.26,2158167.449,515641.8978074317,0,0,0
2018-12-05,1085024.44,1036671.25,0,0.955435851749109,2,5,12,2018,0,1.0,1,17005.0,109198.0,299.0,1606060.57,1733474.59,2667990.75,1667719.2942857142,2125192.7623333335,445320.3700950932,1,0,0
2018-12-06,942014.91,946159.68,0,1.0043998985111606,3,6,12,2018,0,1.0,1,16108.0,109198.0,299.0,1085024.44,2226459.09,2019349.93,1575083.5585714285,2072427.2186666667,494132.4501431903,0,0,0
2018-12-07,1200649.15,1205634.51,0,1.0041522204883917,4,7,12,2018,0,1.0,1,18794.0,109198.0,299.0,942014.91,2058963.14,2141247.67,1391591.5328571429,2036516.0513333334,448293.40021578054,0,0,0
2018-12-08,1453175.2,1434521.0,0,0.9871631445403143,5,8,12,2018,1,1.0,1,16317.0,109198.0,299.0,1200649.15,1216044.13,1913450.02,1268975.2485714287,2005162.7673333334,339517.4751046543,0,0,0
2018-12-09,1834112.01,1791856.09,0,0.9769611017377287,6,9,12,2018,1,1.0,1,19012.0,109198.0,299.0,1453175.2,977052.29,2619129.29,1302851.1157142858,1989820.2733333332,345139.4871591625,0,0,0
2018-12-10,1719022.37,1695031.78,0,0.986044050142291,0,10,12,2018,0,1.0,1,20477.0,109198.0,299.0,1834112.01,1855981.25,2402388.27,1425288.2185714287,1963653.0306666668,361912.73060574295,0,0,0
2018-12-11,1670763.83,1670771.64,0,1.0000046745086646,1,11,12,2018,0,1.0,1,20449.0,109198.0,299.0,1719022.37,1606060.57,3568388.14,1405722.6642857143,1940874.1673333335,337636.03071942495,0,0,0
2018-12-12,1416824.27,1409602.12,0,0.9949025788498104,2,12,12,2018,0,1.0,1,16690.0,109198.0,299.0,1670763.83,1085024.44,2517159.72,1414965.9871428572,1877620.0236666666,344843.4440377552,0,1,0
2018-12-13,1605917.55,1631146.11,0,1.015709747987996,3,13,12,2018,0,1.0,1,19810.0,109198.0,299.0,1416824.27,942014.91,1925203.6,1462365.9628571428,1840942.1753333332,313293.4540690436,0,0,0
2018-12-14,1986080.6,1901692.62,0,0.9575102943959072,4,14,12,2018,0,1.0,1,16278.0,109198.0,299.0,1605917.55,1200649.15,1687382.45,1557209.1971428574,1830299.307,214395.2333535508,0,0,0
2018-12-15,1761139.67,1649696.47,0,0.9367209756850233,5,15,12,2018,1,1.0,1,17277.0,109198.0,299.0,1986080.6,1453175.2,2055680.2,1669413.69,1840255.912,201849.18956041356,1,0,0
2018-12-16,1956185.08,1973002.66,0,1.008597131310295,6,16,12,2018,1,1.0,1,16953.0,109198.0,299.0,1761139.67,1834112.01,2040967.69,1713408.6142857145,1830437.8943333332,179148.10877516656,0,0,0
2018-12-17,1975625.37,2012021.47,0,1.0184225716842257,0,17,12,2018,0,1.0,1,17668.0,109198.0,299.0,1956185.08,1719022.37,2025956.74,1730847.6242857142,1827611.8073333332,197824.2226260528,0,0,0
2018-12-18,1917848.83,1813056.96,0,0.9453596819724315,1,18,12,2018,0,1.0,1,19993.0,109198.0,299.0,1975625.37,1670763.83,3630560.3,1767505.1957142858,1825934.0949999997,218012.38638449408,0,0,0
2018-12-19,1548668.19,1537872.76,0,0.9930292169299352,2,19,12,2018,0,1.0,1,17386.0,109198.0,299.0,1917848.83,1416824.27,2171786.9,1802803.052857143,1768843.7126666668,219734.36584514164,0,0,0
2018-12-20,2111859.13,1955020.76,0,0.9257344546461298,3,20,12,2018,0,1.0,1,19880.0,109198.0,299.0,1548668.19,1605917.55,2495899.61,1821637.8985714286,1748073.0890000002,183857.1896029495,0,0,1
2018-12-21,1795780.71,1747996.02,0,0.973390576180095,4,21,12,2018,0,1.0,1,16785.0,109198.0,299.0,2111859.13,1986080.6,1870994.01,1893915.2671428572,1735271.7396666666,184366.37678954846,0,0,1
2018-12-22,1497206.71,1451328.96,0,0.9693577715798508,5,22,12,2018,1,1.0,1,17089.0,109198.0,299.0,1795780.71,1761139.67,1690197.81,1866729.5685714285,1732764.6296666667,182532.31340426457,0,0,1
2018-12-23,1221387.72,1203158.82,0,0.9850752552187114,6,23,12,2018,1,1.0,1,19131.0,109198.0,299.0,1497206.71,1956185.08,1647035.11,1829024.8599999999,1726331.5929999999,229257.7420021542,0,0,1
2018-12-24,2110373.43,2051630.86,0,0.9721648457259054,0,24,12,2018,0,1.0,1,18677.0,109198.0,299.0,1221387.72,1975625.37,1991985.26,1724053.8085714285,1712143.3466666667,313920.2113325277,0,0,1
2018-12-25,1398293.31,1329598.03,0,0.950872052731197,1,25,12,2018,0,1.0,1,18196.0,109198.0,299.0,2110373.43,1917848.83,2085511.05,1743303.5314285713,1716089.6190000002,335319.7804755237,1,0,1
2018-12-26,1989426.16,1906954.63,0,0.9585450660807637,2,26,12,2018,0,1.0,1,18220.0,109198.0,299.0,1398293.31,1548668.19,2543960.96,1669081.3142857142,1693182.361,347524.47397809627,0,0,0
2018-12-27,2379859.2,2336594.02,0,0.9818202774349003,3,27,12,2018,0,1.0,1,16195.0,109198.0,299.0,1989426.16,2111859.13,2369522.33,1732046.7385714285,1674697.8676666666,361710.8760620872,0,0,0
2018-12-28,4637468.16,4553417.55,0,0.9818757548084168,4,28,12,2018,0,1.0,1,20352.0,109198.0,299.0,2379859.2,1795780.71,1733474.59,1770332.4628571426,1675042.43,418360.1922746508,0,0,0
2018-12-29,4597405.16,4592577.25,0,0.9989498619695288,5,29,12,2018,1,1.0,1,16913.0,109198.0,299.0,4637468.16,1497206.71,2226459.09,2176287.812857143,1771842.2156666666,1163068.6976036956,0,0,0
2018-12-30,3975279.59,3817470.28,0,0.9603023368728638,6,30,12,2018,1,1.0,1,18932.0,109198.0,299.0,4597405.16,1221387.72,2058963.14,2619173.305714286,1850873.7513333333,1422673.4175469624,0,0,0
2018-12-31,3827364.78,3811034.54,0,0.9957332940708098,0,31,12,2018,0,1.0,1,16773.0,109222.0,317.0,3975279.59,2110373.43,1216044.13,3012586.43,1914750.9663333334,1350666.528304659,0,0,0
2019-01-01,2430742.1,2422276.45,0,0.9965172570138149,1,1,1,2019,0,1.0,1,17432.0,109222.0,317.0,3827364.78,1398293.31,977052.29,3257870.9085714286,2001794.9880000001,1314947.6896033213,1,1,0
2019-01-02,857486.8,611460.51,0,0.7130844579764959,2,2,1,2019,0,1.0,1,13010.0,109222.0,317.0,2430742.1,1989426.16,1855981.25,3405363.5928571424,2050251.315,1114178.2574162106,0,0,0
2019-01-03,1095516.84,931676.57,0,0.8504447727156799,3,3,1,2019,0,0.0,0,12737.0,109222.0,317.0,857486.8,2379859.2,1606060.57,3243657.9699999997,2016968.1666666667,1399530.606689421,0,0,0
2019-01-04,1356732.44,1032253.29,0,0.7608377743219585,4,4,1,2019,0,0.0,0,13152.0,109222.0,317.0,1095516.84,4637468.16,1085024.44,3060180.4899999998,1999950.0423333333,1601292.6868646296,0,0,0
2019-01-05,1752585.71,1344358.95,0,0.7670717285490134,5,5,1,2019,1,0.0,0,15690.0,109222.0,317.0,1356732.44,4597405.16,942014.91,2591503.958571429,2009006.9756666669,1541704.9350944904,1,0,0
2019-01-06,1660128.37,1324455.7,0,0.7978031843404977,6,6,1,2019,1,0.0,0,14519.0,109222.0,317.0,1752585.71,3975279.59,1200649.15,2185101.1799999997,2036026.0023333335,1277049.0926512168,0,0,0
2019-01-07,1936096.71,1554210.1,0,0.8027543727399857,0,7,1,2019,0,0.0,0,14231.0,109222.0,317.0,1660128.37,3827364.78,1453175.2,1854365.2914285713,2051341.9763333334,1007495.279222441,0,0,0
