Date,Revenue,COGS,day_of_week,day_of_month,week_of_year,month,quarter,year,day_of_year,is_weekend,is_month_start,is_month_end,days_since_start,is_post_2019,doy_sin,doy_cos,dow_sin,dow_cos,fourier_sin_year_order_1,fourier_cos_year_order_1,fourier_sin_year_order_2,fourier_cos_year_order_2,fourier_sin_year_order_3,fourier_cos_year_order_3,Revenue_lag_1,Revenue_lag_2,Revenue_lag_7,Revenue_lag_14,Revenue_lag_30,Revenue_lag_60,Revenue_diff_1,Revenue_diff_7,Revenue_pct_change_1,Revenue_pct_change_7,Revenue_ema_7,Revenue_rolling_std_7,Revenue_rolling_max_7,Revenue_rolling_min_7,Revenue_ema_14,Revenue_rolling_std_14,Revenue_rolling_max_14,Revenue_rolling_min_14,Revenue_ema_30,Revenue_rolling_std_30,Revenue_rolling_max_30,Revenue_rolling_min_30,Revenue_ema_ratio_7_30,Revenue_momentum_7,Revenue_momentum_30,COGS_lag_1,COGS_lag_2,COGS_lag_7,COGS_lag_14,COGS_lag_30,COGS_lag_60,COGS_diff_1,COGS_diff_7,COGS_pct_change_1,COGS_pct_change_7,COGS_ema_7,COGS_rolling_std_7,COGS_rolling_max_7,COGS_rolling_min_7,COGS_ema_14,COGS_rolling_std_14,COGS_rolling_max_14,COGS_rolling_min_14,COGS_ema_30,COGS_rolling_std_30,COGS_rolling_max_30,COGS_rolling_min_30,COGS_ema_ratio_7_30,COGS_momentum_7,COGS_momentum_30,gross_margin_lag_1,gross_margin_ratio_lag_1,cogs_revenue_ratio_lag_1,is_high_cogs_ratio_lag_1,is_payday_period,hist_avg_revenue_m_dow
2017-06-03,15308256.14,12312510.57,5,3,22,6,2,2017,154,1,0,0,1795,0,0.47275920928627757,-0.881191653407483,-0.9749279121818236,-0.2225209339563146,0.47275920928627757,-0.881191653407483,-0.8331829385891785,0.5529974600700271,0.9956284932063294,-0.09340183893100905,17528852.88,17639270.88,6842735.97,6210104.92,5096072.55,3822590.98,-110418.0,6604267.959999999,-0.006259782547202386,0.6045326214554245,14343352.970970042,5489258.745668169,17639270.88,6133951.19,12144383.185528025,4407278.424861595,17639270.88,6133951.19,10243135.761673076,3779575.0154193225,17639270.88,3743378.15,1.4002892575752846,10686116.91,12432780.329999998,14154253.77,14102311.81,5377732.71,4916762.05,4205229.55,3438348.87,51941.95999999903,5218106.279999999,0.0036832230558940804,0.583932425672173,11515526.339002976,4459552.341783971,14154253.77,4817050.8,9748651.979554238,3556220.8614168223,14154253.77,4817050.8,8249227.123972421,3040397.2109748344,14154253.77,2996412.53,1.3959521499322847,8776521.059999999,9949024.219999999,3374599.1099999994,0.19251682543633025,0.8074831745630994,0,1,6088007.553023255
2017-06-04,4982217.86,4015671.63,6,4,22,6,2,2017,155,1,0,0,1796,0,0.4575313760742512,-0.8891934772070711,-0.7818314824680299,0.6234898018587334,0.4575313760742512,-0.8891934772070711,-0.8136678304455991,0.5813300798152042,0.9894848788166606,-0.1446363529448202,15308256.14,17528852.88,6133951.19,7924193.43,5663567.39,4629254.97,-2220596.7399999984,8465520.170000002,-0.12668237649102787,1.237154291370386,14584578.763227532,4902935.661879161,17639270.88,6133951.19,12566232.912790956,4329769.548335827,17639270.88,6133951.19,10569917.721565135,3886915.4158616625,17639270.88,3743378.15,1.3798195168026464,9174304.95,9644688.75,12312510.57,14154253.77,4817050.8,6410830.66,4486107.35,4199168.99,-1841743.1999999993,6934777.86,-0.13011941356481693,1.2895356154657232,11714772.396752233,3978458.8478104095,14154253.77,4817050.8,10090499.791613672,3488617.114068537,14154253.77,4817050.8,8511374.443070974,3131092.474577857,14154253.77,2996412.53,1.3763667049421553,7495459.7700000005,7826403.220000001,2995745.5700000003,0.19569476383206397,0.8043052361672828,0,0,5951927.32372093
2017-06-05,6879970.92,5535512.4,0,5,23,6,2,2017,156,0,0,0,1797,0,0.44216815196707204,-0.8969321743510065,0.0,1.0,0.44216815196707204,-0.8969321743510065,-0.7931896839451843,0.6089746507720486,0.9807065438204117,-0.1954857409322303,4982217.86,15308256.14,7513494.18,7701304.95,3743378.15,3991728.43,-10326038.280000001,-1151733.33,-0.6745404692451141,-0.1877636933071194,12183988.53742065,5214068.573788877,17639270.88,4982217.86,11555030.905752162,4584138.978673027,17639270.88,4982217.86,10209420.956302868,3910236.0354174646,17639270.88,3743378.15,1.1934064223188712,-2531276.3199999994,1238839.7100000004,4015671.63,12312510.57,5975112.76,6167091.35,2996412.53,3603945.57,-8296838.94,-801379.1699999999,-0.673854360800764,-0.16636303067428726,9789997.205064176,4194915.023126999,14154253.77,4015671.63,9280522.703398516,3693759.5964405388,14154253.77,4015671.63,8221329.100292202,3147288.527409135,14154253.77,2996412.53,1.1908046844523366,-1959441.13,1019259.1000000001,966546.2300000004,0.193999190151444,0.806000809846549,0,0,6187130.126976744
2017-06-06,5342823.74,4216558.08,1,6,23,6,2,2017,157,0,0,0,1798,0,0.42667408318992467,-0.9044054548343001,0.7818314824680298,0.6234898018587336,0.42667408318992467,-0.9044054548343001,-0.7717727365467836,0.6358984534680745,0.9693168624606878,-0.24581460524014417,6879970.92,4982217.86,15437626.24,8875094.41,4893557.72,3428956.51,1897753.0599999996,-633523.2599999998,0.3809052741824501,-0.08431806092115712,10857984.133065488,5342750.808110108,17639270.88,4982217.86,10931689.574318541,4639455.207107304,17639270.88,4982217.86,9994617.728154296,3800209.5503887604,17639270.88,4893557.72,1.0863831342411698,-8557655.32,1986413.2000000002,5535512.4,4015671.63,12468271.46,7259320.81,3947883.38,3033332.62,1519840.7700000005,-439600.3599999994,0.3784773532391643,-0.07357189356205551,8726376.00379813,4284695.153499536,14154253.77,4015671.63,8781187.996278714,3736292.681847411,14154253.77,4015671.63,8048050.603499157,3058300.0168496943,14154253.77,3947883.38,1.0842844352883674,-6932759.0600000005,1587629.0200000005,1344458.5199999996,0.1954163085326014,0.8045836914659452,0,0,6553866.224418604
2017-06-07,7640608.49,6119021.16,2,7,23,6,2,2017,158,0,0,0,1799,0,0.4110537546870351,-0.9116111071930239,0.9749279121818236,-0.22252093395631434,0.4110537546870351,-0.9116111071930239,-0.7494423368521954,0.6620696215153815,0.9553461622632788,-0.29548893422398215,5342823.74,6879970.92,17314841.86,9809118.2,5867384.27,3512061.04,-1537147.1799999997,-10094802.5,-0.22342349958653596,-0.6539089846497022,9479194.034799116,6071818.362510907,17639270.88,4982217.86,10186507.46307607,4871656.043809496,17639270.88,4982217.86,9694501.986983053,3783151.224511399,17639270.88,4982217.86,0.9777907155537424,-11972018.12,-524560.5299999993,4216558.08,5535512.4,13846685.08,7989958.15,4768855.8,3104040.68,-1318954.3200000003,-8251713.380000001,-0.23827140555226656,-0.6618169492437407,7598921.522848599,4881122.3745004535,14154253.77,4015671.63,8172570.674108219,3933704.0026981127,14154253.77,4015671.63,7800857.5374669535,3048031.088830998,14154253.77,4015671.63,0.9741136133228672,-9630127.0,-552297.7199999997,1126265.6600000001,0.2107997034537943,0.7892002965443341,0,0,7426094.477441861
2017-06-08,7229728.05,5870597.71,3,8,23,6,2,2017,159,0,0,0,1800,0,0.3953117887649151,-0.9185469991587165,0.43388373911755823,-0.900968867902419,0.3953117887649151,-0.9185469991587165,-0.7262249146041543,0.6874571793269664,0.9388316432829672,-0.3443764590830847,7640608.49,5342823.74,17639270.88,12997641.6,6383091.75,5195329.1,2297784.75,-9674233.37,0.43006935317690265,-0.5587249048083422,9019547.648599338,5792842.77705565,17639270.88,4982217.86,9847054.266665928,4947912.364091583,17639270.88,4982217.86,9561992.729113178,3741279.8275882476,17639270.88,4982217.86,0.9432707076976011,-9998662.389999999,1257516.7400000002,6119021.16,4216558.08,14102311.81,10345551.33,5203605.53,4683867.18,1902463.08,-7727663.92,0.4511886339295961,-0.558087648802077,7228946.432136449,4666824.836176989,14154253.77,4015671.63,7898764.072227123,3996946.622403412,14154253.77,4015671.63,7692351.96472715,3016565.0751772933,14154253.77,4015671.63,0.9397576274818132,-7983290.65,915415.6299999999,1521587.33,0.19914478434400304,0.8008552156546882,0,0,6627944.106976745
2017-06-09,6070420.59,4805414.43,4,9,23,6,2,2017,160,0,0,0,1801,0,0.37945284372454435,-0.925211078289358,-0.433883739117558,-0.9009688679024191,0.37945284372454435,-0.925211078289358,-0.7021479494046978,0.7120310787787131,0.9198172790502196,-0.3923470060554182,7229728.05,7640608.49,17528852.88,10924584.92,7501996.22,4956146.85,-410880.4400000004,-10409542.829999998,-0.05377587930827221,-0.5901345299823413,8572092.748949504,5016751.446185248,17528852.88,4982217.86,9498077.437777137,4998962.330729001,17639270.88,4982217.86,9411524.040138137,3721190.549084843,17639270.88,4982217.86,0.9108081446089128,-10299124.829999998,-272268.1699999999,5870597.71,6119021.16,14154253.77,8936147.49,6032076.17,4458418.44,-248423.4500000002,-8231714.100000001,-0.04059856037497345,-0.583713805999018,6889359.251602337,4057324.236449418,14154253.77,4015671.63,7628341.89059684,4036562.71996844,14154253.77,4015671.63,7574819.432164108,3001355.192887058,14154253.77,4015671.63,0.9095080500981616,-8283656.06,-161478.45999999996,1359130.3399999999,0.18799190378926078,0.8120080962093561,0,0,6148306.993809524
2017-06-10,6331260.25,5062026.02,5,10,23,6,2,2017,161,1,0,0,1802,0,0.36348161248290634,-0.9316013725767187,-0.9749279121818236,-0.2225209339563146,0.36348161248290634,-0.9316013725767187,-0.6772399381909491,0.7357622347736527,0.8983536994820138,-0.43927284303377956,6070420.59,7229728.05,15308256.14,6842735.97,10239562.28,6400896.15,-1159307.46,-11458432.29,-0.16035284480721235,-0.6536897975265566,7946674.709212127,3520237.390003587,15308256.14,4982217.86,9041056.524740186,5132311.428817737,17639270.88,4982217.86,9195968.978838902,3755234.098952147,17639270.88,4982217.86,0.8641476202768623,-9237835.55,-4169141.6899999995,4805414.43,5870597.71,12312510.57,5377732.71,8268973.88,5775011.4,-1065183.2800000003,-9348839.34,-0.18144375285425585,-0.6604968013089396,6368373.0462017525,2844007.2009832994,12312510.57,4015671.63,7251951.562517261,4144706.670219543,14154253.77,4015671.63,7396148.141701908,3030790.700040721,14154253.77,4015671.63,0.8610391414804373,-7507096.140000001,-3463559.45,1265006.1600000001,0.20838855252991892,0.7916114474684338,0,0,6088007.553023255
2017-06-11,6522568.24,5237226.84,6,11,23,6,2,2017,162,1,0,0,1803,0,0.3474028211842774,-0.9377159910299093,-0.7818314824680299,0.6234898018587334,0.3474028211842774,-0.9377159910299093,-0.6515303615068021,0.75862255966641,0.8744980560685747,-0.48502901968055895,6331260.25,6070420.59,4982217.86,6133951.19,8320439.9,6346191.53,260839.66000000015,-8976995.89,0.04296896007991435,-0.5864153178456029,7542821.094409095,973319.4358103242,7640608.49,4982217.86,8679750.354774829,5159285.682841359,17639270.88,4982217.86,9011149.060849296,3790589.8020709315,17639270.88,4982217.86,0.8370543027827594,1349042.3899999997,-1989179.6500000004,5062026.02,4805414.43,4015671.63,4817050.8,6726540.41,5932271.71,256611.58999999985,-7250484.550000001,0.053400511805596684,-0.5888713360917749,6041786.289651315,802656.8896291634,6119021.16,4015671.63,6959961.490181627,4161572.510764283,14154253.77,4015671.63,7245559.61772114,3059054.0607679635,14154253.77,4015671.63,0.8338605447212133,1046354.3899999997,-1664514.3900000006,1269234.2300000004,0.20047102470602055,0.7995289752924001,0,0,5951927.32372093
2017-06-12,6628740.01,5335810.64,0,12,24,6,2,2017,163,0,0,0,1804,0,0.3312212278016865,-0.9435531242349544,0.0,1.0,0.3312212278016865,-0.9435531242349544,-0.6250496486104377,0.7805849965070866,0.848313869694991,-0.5294937001354311,6522568.24,6331260.25,6879970.92,7513494.18,7357524.23,6080699.31,191307.99000000022,1540350.38,0.030216415444302758,0.3091696154772323,7287757.880806822,762911.7591010306,7640608.49,5342823.74,8392126.072804851,5137323.8516996745,17639270.88,4982217.86,8850595.45950418,3819243.6441904977,17639270.88,4982217.86,0.8234200641237822,-357402.6799999997,-834955.9900000002,5237226.84,5062026.02,5535512.4,5975112.76,5896933.82,5675033.32,175200.8200000003,1221555.21,0.0346108098432889,0.3041969868437675,5840646.427238486,648290.8497031266,6119021.16,4216558.08,6730263.536824077,4137576.0433702213,14154253.77,4015671.63,7115989.76109397,3082194.0559985684,14154253.77,4015671.63,0.8207778008849147,-298285.5600000005,-659706.9800000004,1285341.4000000004,0.19706062898899313,0.8029393710094738,0,0,6187130.126976744
2017-06-13,9097973.24,7325847.9,1,13,24,6,2,2017,164,0,0,0,1805,0,0.31494162072895193,-0.9491110448902284,0.7818314824680298,0.6234898018587336,0.31494162072895193,-0.9491110448902284,-0.5978291414589552,0.801623551065242,0.8198708615029215,-0.5725484874300667,6628740.01,6522568.24,5342823.74,15437626.24,6662133.39,5046450.29,106171.76999999955,-251230.91000000015,0.016277602026284033,-0.03651627498448784,7123003.413105117,751944.4997443057,7640608.49,5342823.74,8157007.931097538,5177199.953463929,17639270.88,4982217.86,8707249.946632942,3833330.782134202,17639270.88,4982217.86,0.818054317580647,1285916.2699999996,-33393.37999999989,5335810.64,5237226.84,4216558.08,12468271.46,5287890.68,4501125.15,98583.79999999981,-199701.7600000007,0.018823664319264077,-0.036076472342470134,5714437.480428864,638661.7410816015,6119021.16,4216558.08,6544336.4839142,4166530.541467615,14154253.77,4015671.63,7001139.4952169405,3092940.99888064,14154253.77,4015671.63,0.8162153438486276,1119252.5599999996,47919.95999999996,1292929.37,0.19504903919109204,0.8049509608073995,0,0,6553866.224418604
2017-06-14,10026676.46,8103723.85,2,14,24,6,2,2017,165,0,0,0,1806,0,0.2985688173637202,-0.9543881083175908,0.9749279121818236,-0.22252093395631434,0.2985688173637202,-0.9543881083175908,-0.5699010576127624,0.8217133225960589,0.7892447672427563,-0.6140787387460401,9097973.24,6628740.01,7640608.49,17314841.86,7541584.53,5118767.2,2469233.2300000004,3755149.5,0.3725041601080987,0.7028398619790515,7616745.869828839,1041067.5563350869,9097973.24,6070420.59,8282469.972284534,4942714.825835177,17639270.88,4982217.86,8732457.90104372,3805039.456936732,17639270.88,4982217.86,0.8722339066655846,1457364.75,1556388.71,7325847.9,5335810.64,6119021.16,13846685.08,6196974.67,4382670.97,1990037.2600000007,3109289.8200000003,0.37295874877598756,0.7373999743411574,6117290.085321648,856269.6394371414,7325847.9,4805414.43,6648538.006058973,3971771.6657291623,14154253.77,4015671.63,7022088.424557784,3069013.630423763,14154253.77,4015671.63,0.8711496801890776,1206826.7400000002,1128873.2300000004,1772125.3399999999,0.19478243046558488,0.8052175695333159,0,0,7426094.477441861
2017-06-15,7940593.56,6369139.96,3,15,24,6,2,2017,166,0,0,0,1807,0,0.2821076626819194,-0.9593827529490743,0.43388373911755823,-0.900968867902419,0.2821076626819194,-0.9593827529490743,-0.5412984521036173,0.8408305333122887,0.756517135610563,-0.6539738706764888,10026676.46,9097973.24,7229728.05,17639270.88,6978902.38,5550880.17,928703.2200000007,2386067.9700000007,0.10207803381052827,0.3122876892753865,8219228.517371629,1532133.7304073789,10026676.46,6070420.59,8515030.837313263,4425339.019772214,17639270.88,4982217.86,8815955.872589286,3794567.925619725,17639270.88,4982217.86,0.9323128014873197,2796948.410000001,3047774.080000001,8103723.85,7325847.9,5870597.71,14102311.81,5556954.23,4613246.21,777875.9499999993,1984702.6899999995,0.1061823778787434,0.3243497020363302,6613898.526491236,1259660.1925063739,8103723.85,4805414.43,6842562.785251111,3564940.879478229,14154253.77,4015671.63,7091871.355231475,3063196.0199070694,14154253.77,4015671.63,0.9326027215091857,2233126.1399999997,2546769.619999999,1922952.6100000013,0.19178365011271972,0.8082163498862829,0,0,6627944.106976745
2017-06-16,7143718.68,5840484.65,4,16,24,6,2,2017,167,0,0,0,1808,0,0.26556302780405594,-0.9640935007889755,-0.433883739117558,-0.9009688679024191,0.26556302780405594,-0.9640935007889755,-0.5120551783114646,0.8589525565270845,0.7217751111067904,-0.6921276536786986,7940593.56,10026676.46,6070420.59,17528852.88,7526190.32,6659045.31,-2086082.9000000013,710865.5099999998,-0.20805327750647307,0.09832534572306617,8149569.778028722,1541311.9313678308,10026676.46,6070420.59,8438439.20033816,3680059.677517772,17528852.88,4982217.86,8759480.884680301,3778399.3907743706,17639270.88,4982217.86,0.9303713182675502,1870172.9699999997,414403.2399999993,6369139.96,8103723.85,4805414.43,14154253.77,5942140.35,5533903.49,-1734583.8899999997,498542.25,-0.21404775410751442,0.08492188949530322,6552708.884868427,1267636.7890768957,8103723.85,4805414.43,6779439.741884297,2981146.5376657485,14154253.77,4015671.63,7045243.523281058,3049414.9732531365,14154253.77,4015671.63,0.930089763853535,1563725.5300000003,426999.61000000034,1571453.5999999996,0.1979012762867088,0.8020987237120318,0,0,6148306.993809524
2017-06-17,7455304.37,6136710.77,5,17,24,6,2,2017,168,1,0,0,1809,0,0.24893980855376657,-0.9685189578512204,-0.9749279121818236,-0.2225209339563146,0.24893980855376657,-0.9685189578512204,-0.4822058478963526,0.8760579434344281,0.6851112019949135,-0.7284384949335702,7143718.68,7940593.56,6331260.25,15308256.14,10554187.11,8056843.67,-796874.8799999999,1073298.0899999999,-0.10035457349362176,0.1768078626657399,7898107.003521541,1422220.6936116437,10026676.46,6331260.25,8265809.797626406,2579396.57635604,15308256.14,4982217.86,8655238.1617977,3785306.4747850825,17639270.88,4982217.86,0.912523359365535,812458.4299999997,-3410468.4299999997,5840484.65,6369139.96,5062026.02,12312510.57,8417567.55,6512827.94,-528655.3099999996,1035070.2200000007,-0.08300262096925248,0.2153966603875206,6374652.826151321,1155857.483715833,8103723.85,5062026.02,6654245.7296330575,2085806.814984226,12312510.57,4015671.63,6967517.144359699,3051239.2772395387,14154253.77,4015671.63,0.9149102462277456,778458.6300000008,-2577082.9000000004,1303234.0299999993,0.18243076027710756,0.8175692397214926,0,0,6088007.553023255
2017-06-18,7827068.5,6257008.19,6,18,24,6,2,2017,169,1,0,0,1810,0,0.23224292400907015,-0.9726578145718654,-0.7818314824680299,0.6234898018587334,0.23224292400907015,-0.9726578145718654,-0.451785789832884,0.8921264484954345,0.6466230339778846,-0.7628097088587924,7455304.37,7143718.68,6522568.24,4982217.86,8723026.23,8628781.58,311585.6900000004,1124044.12,0.04361673575869318,0.17753876410308678,7787406.345141157,1304425.3102006475,10026676.46,6522568.24,8157742.407276219,1345303.3876226852,10026676.46,4982217.86,8577823.078455914,3792436.0111771915,17639270.88,4982217.86,0.9078534581449867,932736.1299999999,-1267721.8600000003,6136710.77,5840484.65,5237226.84,4015671.63,6978931.62,6869166.87,296226.1199999992,1074684.75,0.050719441579218705,0.2123032844465702,6315167.312113491,1048703.6656896437,8103723.85,5237226.84,6585241.06834865,1105952.478314456,8103723.85,4015671.63,6913916.733110688,3055410.9467157917,14154253.77,4015671.63,0.9133993879129431,899483.9299999997,-842220.8500000006,1318593.6000000006,0.17686650129325732,0.8231334987054014,0,0,5951927.32372093
2017-06-19,7342525.83,5820728.91,0,19,25,6,2,2017,170,0,0,0,1811,0,0.21547731504673012,-0.976508846196619,0.0,1.0,0.21547731504673012,-0.976508846196619,-0.42083100859565564,0.9071390534005044,0.6064130902482765,-0.7951497745554202,7827068.5,7455304.37,6628740.01,6879970.92,6210104.92,7240460.1,371764.1299999999,1304500.2599999998,0.0498657213105842,0.19999794743427635,7797321.883855867,1172930.9739325615,10026676.46,6628740.01,8113652.552972723,1210121.5913806725,10026676.46,5342823.74,8529387.299200695,3799890.1504734512,17639270.88,4982217.86,0.9141713947703403,1198328.4900000002,1616963.58,6257008.19,6136710.77,5335810.64,5535512.4,4916762.05,5704449.86,120297.42000000086,1019781.3500000006,0.019602915064546922,0.19471781176467062,6300627.531585119,935408.9033824767,8103723.85,5335810.64,6541476.68456883,998442.5497642618,8103723.85,4216558.08,6871535.536780966,3061686.8114959756,14154253.77,4015671.63,0.9169169682454319,921197.5500000007,1340246.1400000006,1570060.3099999996,0.20059365904335624,0.7994063409553662,0,0,6187130.126976744
2017-06-20,8225238.75,6368214.24,1,20,25,6,2,2017,171,0,0,0,1812,0,0.19864794288017112,-0.9800709131432666,0.7818314824680298,0.6234898018587336,0.19864794288017112,-0.9800709131432666,-0.3893781415452015,0.9210779895789526,0.5645884386042949,-0.8253725795023508,7342525.83,7827068.5,9097973.24,5342823.74,7924193.43,5516371.41,-484542.6699999999,713785.8200000003,-0.06190602139230028,0.10768046701532952,7683622.8703919,1057453.5854655947,10026676.46,7143718.68,8010835.656576361,1204202.8883061637,10026676.46,5342823.74,8452815.591510328,3774954.1275754846,17639270.88,4982217.86,0.9090015968288644,-1755447.4100000001,-581667.5999999996,5820728.91,6257008.19,7325847.9,4216558.08,6410830.66,4399591.55,-436279.28000000026,484918.2700000005,-0.06972649975067402,0.09087996233689433,6180652.876188839,850549.505301978,8103723.85,5820728.91,6445376.981292986,993937.1385816917,8103723.85,4216558.08,6803741.560859614,3041017.3401218685,14154253.77,4015671.63,0.9084197012619722,-1505118.9900000002,-590101.75,1521796.92,0.2072579593496544,0.7927420406489837,0,0,6553866.224418604
2017-06-21,10655514.59,8609715.32,2,21,25,6,2,2017,172,0,0,0,1813,0,0.18175978759137534,-0.9833429613388902,0.9749279121818236,-0.22252093395631434,0.18175978759137534,-0.9833429613388902,-0.3574644155648614,0.9339267592294762,0.5212604463582784,-0.8533976488498011,8225238.75,7342525.83,10026676.46,7640608.49,7701304.95,5307716.56,882712.9199999999,-872734.4900000002,0.12021924613372459,-0.09592625379056408,7819026.840293925,970700.0761519081,10026676.46,7143718.68,8039422.735699513,1078414.8933254196,10026676.46,6070420.59,8438133.214638695,3771806.689271723,17639270.88,4982217.86,0.9266299359578734,-1801437.710000001,523933.7999999998,6368214.24,5820728.91,8103723.85,6119021.16,6167091.35,4273571.86,547485.3300000001,-957633.6600000001,0.09405786430964369,-0.13071983926939024,6227543.21714163,779070.072935057,8103723.85,5820728.91,6435088.615787255,873897.1026039415,8103723.85,4805414.43,6775643.024029962,3041508.709323346,14154253.77,4015671.63,0.9191073371259857,-1735509.6099999994,201122.8900000006,1857024.5099999998,0.2257715023770881,0.7742284976216962,0,0,7426094.477441861
2017-06-22,9198620.13,7431185.52,3,22,25,6,2,2017,173,0,0,0,1814,0,0.16481784665719793,-0.9863240225317866,0.43388373911755823,-0.900968867902419,0.16481784665719793,-0.9863240225317866,-0.3251276029999093,0.9456701548465688,0.47654448379677755,-0.8791503597012645,10655514.59,8225238.75,7940593.56,7229728.05,8875094.41,7933547.43,2430275.84,628838.129999999,0.29546568967374953,0.06271650755947489,8528148.777720444,1193620.921350206,10655514.59,7143718.68,8388234.982939579,1364359.0275672732,10655514.59,6070420.59,8581190.077565232,3769249.9366257815,17639270.88,4982217.86,0.9938188876629829,2714921.0300000003,1780420.1799999997,8609715.32,6368214.24,6369139.96,5870597.71,7259320.81,6292750.65,2241501.08,505991.47000000067,0.35198267450248344,0.062439377175963484,6823086.242856223,963622.7149085234,8609715.32,5820728.91,6725038.8430156205,1111112.132213359,8609715.32,4805414.43,6893970.268931256,3039901.2546009193,14154253.77,4015671.63,0.9897179675397819,2240575.3600000003,1350394.5100000007,2045799.2699999996,0.19199441310117707,0.8080055868978844,0,0,6627944.106976745
2017-06-23,6526283.84,5230359.86,4,23,25,6,2,2017,174,0,0,0,1815,0,0.14782713347053048,-0.9890132145779883,-0.433883739117558,-0.9009688679024191,0.14782713347053048,-0.9890132145779883,-0.29240597695107734,0.9562942772197719,0.43055961698187384,-0.9025621398133328,9198620.13,10655514.59,7143718.68,6070420.59,9809118.2,7075130.23,-1456894.459999999,1258026.5700000012,-0.13672680448180952,0.158429789976557,8695766.615790334,1261176.82448211,10655514.59,7143718.68,8496286.335880969,1407421.3970378374,10655514.59,6070420.59,8621024.274496507,3768389.095429634,17639270.88,4982217.86,1.0086697750642981,2054901.4500000011,-610498.0699999984,7431185.52,8609715.32,5840484.65,4805414.43,7989958.15,5783275.04,-1178529.8000000007,1062045.5599999996,-0.13688371289841916,0.16674866099189933,6975111.062142167,1023881.2433939194,8609715.32,5820728.91,6819191.733280204,1150463.9161454013,8609715.32,4805414.43,6928629.317387304,3039619.037287536,14154253.77,4015671.63,1.006708649375736,1590700.8699999992,-558772.6300000008,1767434.6100000013,0.19214127608485987,0.807858723914053,0,0,6148306.993809524
2017-06-24,7602436.11,6685562.91,5,24,25,6,2,2017,175,1,0,0,1816,0,0.13079267585675922,-0.9914097417023038,-0.9749279121818236,-0.2225209339563146,0.13079267585675922,-0.9914097417023038,-0.2593382659754056,0.9657865518844574,0.3834282907116408,-0.9235706501843535,6526283.84,9198620.13,7455304.37,6331260.25,12997641.6,8289377.68,-2672336.290000001,-617434.8399999999,-0.29051490900081345,-0.08643045277365258,8153395.92184275,1369523.4373282553,10655514.59,6526283.84,8233619.336430173,1366760.8662239416,10655514.59,6331260.25,8485879.730335442,3801606.259910703,17639270.88,4982217.86,0.9608191703078547,-929020.5300000003,-6471357.76,5230359.86,7431185.52,6136710.77,5062026.02,10345551.33,6751931.23,-2200825.659999999,-610124.79,-0.2961607746269803,-0.10446475362280083,6538923.261606625,1124121.7011857731,8609715.32,5230359.86,6607347.483509511,1111937.6592377578,8609715.32,5062026.02,6819063.545942962,3065701.5721709025,14154253.77,4015671.63,0.9589180710139302,-906350.9099999992,-5115191.47,1295923.9799999995,0.1985699690312602,0.8014300309672076,0,0,6088007.553023255
2017-06-25,7066545.51,6587328.34,6,25,25,6,2,2017,176,1,0,0,1817,0,0.11371951458594969,-0.9935128947338007,-0.7818314824680299,0.6234898018587334,0.11371951458594969,-0.9935128947338007,-0.22596360824801906,0.974135744004672,0.3352760024840169,-0.9421199510456922,7602436.11,6526283.84,7827068.5,6522568.24,10924584.92,11677117.94,1076152.2700000005,147131.74000000022,0.16489510667681917,0.019735175480166234,8015655.9688820625,1357700.7637627462,10655514.59,6526283.84,8149461.5729061505,1293122.2784508874,10655514.59,6522568.24,8428883.367733156,3744094.20966066,17639270.88,4982217.86,0.9509748348823415,-224632.38999999966,-3322148.8099999996,6685562.91,5230359.86,6257008.19,5237226.84,8936147.49,9490915.85,1455203.0499999998,548852.1400000006,0.2782223573427316,0.08943751148956314,6575583.173704969,1109490.698354237,8609715.32,5230359.86,6617776.2070415765,1048287.8087923868,8609715.32,5230359.86,6810450.601688578,3016914.2446720987,14154253.77,4015671.63,0.9655136727759202,428554.71999999974,-2250584.58,916873.2000000002,0.12060255248876983,0.8793974475099149,0,1,5951927.32372093
2017-06-26,7983541.46,7671373.55,0,26,26,6,2,2017,177,0,0,0,1818,0,0.0966127018812031,-0.9953220513156602,0.0,1.0,0.0966127018812031,-0.9953220513156602,-0.19232150523909483,0.9813319716704275,0.2862309683321809,-0.958160650813642,7066545.51,7602436.11,7342525.83,6628740.01,6842735.97,10910842.34,-535890.6000000006,-760522.9900000002,-0.07048932634831451,-0.09716575113658454,7778378.3541615475,1421165.7886321817,10655514.59,6526283.84,8005072.764518664,1252398.483423226,10655514.59,6526283.84,8340990.602718115,3743523.199838209,17639270.88,4982217.86,0.9325485094800908,-275980.3200000003,223809.54000000004,6587328.34,6685562.91,5820728.91,5335810.64,5377732.71,8767860.5,-98234.5700000003,330320.14999999944,-0.01469353760071046,0.052792027750246495,6578519.465278727,1097998.9507783623,8609715.32,5230359.86,6613716.4914360335,985140.1144138029,8609715.32,5230359.86,6796055.617063508,3002867.686483282,14154253.77,4015671.63,0.9679908223163636,766599.4299999997,1209595.63,479217.1699999999,0.06781491314549276,0.9321850868530922,0,1,6187130.126976744
